,设备号,入库时间,省,市,区,经度,纬度,程序解析详细地址
5414,014304A0140128,2016-10-18 23:33,江西,上饶,上饶市区,117.949835,28.452562,江西省上饶市信州区信州区北门乡民主村民委员会
5415,014304A0140128,2016-10-18 23:49,江西,上饶,上饶市区,117.950808,28.452927,江西省上饶市信州区信州区北门乡民主村民委员会
5416,014304A0140128,2016-10-18 23:49,江西,上饶,上饶市区,117.950808,28.452927,江西省上饶市信州区信州区北门乡民主村民委员会
5417,014304A0140128,2016-10-18 23:49,江西,上饶,上饶市区,117.950808,28.452927,江西省上饶市信州区信州区北门乡民主村民委员会
5418,014304A0140128,2016-10-18 23:49,江西,上饶,上饶市区,117.950808,28.452927,江西省上饶市信州区信州区北门乡民主村民委员会
5419,014304A0140128,2016-10-18 23:52,江西,上饶,上饶市区,117.949943,28.4523,江西省上饶市信州区信州区北门乡民主村民委员会
5420,014304A0140128,2016-10-18 23:56,江西,上饶,上饶市区,117.9499,28.452297,江西省上饶市信州区信州区北门乡民主村民委员会
5421,014304A0140128,2016-10-19 0:00,江西,上饶,上饶市区,117.9499,28.452297,江西省上饶市信州区信州区北门乡民主村民委员会
5422,014304A0140128,2016-10-19 0:04,江西,上饶,上饶市区,117.9499,28.452297,江西省上饶市信州区信州区北门乡民主村民委员会
5423,014304A0140128,2016-10-19 0:08,江西,上饶,上饶市区,117.9499,28.452297,江西省上饶市信州区信州区北门乡民主村民委员会
5424,014304A0140128,2016-10-19 0:11,江西,上饶,上饶市区,117.9499,28.452297,江西省上饶市信州区信州区北门乡民主村民委员会
5425,014304A0140128,2016-10-19 0:11,江西,上饶,上饶市区,117.9499,28.452297,江西省上饶市信州区信州区北门乡民主村民委员会
5426,014304A0140128,2016-10-19 0:12,江西,上饶,上饶市区,117.9499,28.452297,江西省上饶市信州区信州区北门乡民主村民委员会
5427,014304A0140128,2016-10-19 0:16,江西,上饶,上饶市区,117.9499,28.452297,江西省上饶市信州区信州区北门乡民主村民委员会
5428,014304A0140128,2016-10-19 0:16,江西,上饶,上饶市区,117.9499,28.452297,江西省上饶市信州区信州区北门乡民主村民委员会
5429,014304A0140128,2016-10-19 0:28,江西,上饶,上饶市区,117.950098,28.452385,江西省上饶市信州区信州区北门乡民主村民委员会
5430,014304A0140128,2016-10-19 0:28,江西,上饶,上饶市区,117.950098,28.452385,江西省上饶市信州区信州区北门乡民主村民委员会
5431,014304A0140128,2016-10-19 0:28,江西,上饶,上饶市区,117.950098,28.452385,江西省上饶市信州区信州区北门乡民主村民委员会
5432,014304A0140128,2016-10-19 0:28,江西,上饶,上饶市区,117.950098,28.452385,江西省上饶市信州区信州区北门乡民主村民委员会
5433,014304A0140128,2016-10-19 0:31,江西,上饶,上饶市区,117.949902,28.452538,江西省上饶市信州区信州区北门乡民主村民委员会
5434,014304A0140128,2016-10-19 0:35,江西,上饶,上饶市区,117.949902,28.452538,江西省上饶市信州区信州区北门乡民主村民委员会
5435,014304A0140128,2016-10-19 0:39,江西,上饶,上饶市区,117.949902,28.452538,江西省上饶市信州区信州区北门乡民主村民委员会
5436,014304A0140128,2016-10-19 0:43,江西,上饶,上饶市区,117.949902,28.452538,江西省上饶市信州区信州区北门乡民主村民委员会
5437,014304A0140128,2016-10-19 0:47,江西,上饶,上饶市区,117.949902,28.452538,江西省上饶市信州区信州区北门乡民主村民委员会
5438,014304A0140128,2016-10-19 0:50,江西,上饶,上饶市区,117.949902,28.452538,江西省上饶市信州区信州区北门乡民主村民委员会
5439,014304A0140128,2016-10-19 0:50,江西,上饶,上饶市区,117.949902,28.452538,江西省上饶市信州区信州区北门乡民主村民委员会
5440,014304A0140128,2016-10-19 0:51,江西,上饶,上饶市区,117.949902,28.452538,江西省上饶市信州区信州区北门乡民主村民委员会
5441,014304A0140128,2016-10-19 0:55,江西,上饶,上饶市区,117.949902,28.452538,江西省上饶市信州区信州区北门乡民主村民委员会
5442,014304A0140128,2016-10-19 0:55,江西,上饶,上饶市区,117.949902,28.452538,江西省上饶市信州区信州区北门乡民主村民委员会
5443,014304A0140128,2016-10-19 1:15,江西,上饶,上饶市区,117.950098,28.452385,江西省上饶市信州区信州区北门乡民主村民委员会
5444,014304A0140128,2016-10-19 1:15,江西,上饶,上饶市区,117.950098,28.452385,江西省上饶市信州区信州区北门乡民主村民委员会
5445,014304A0140128,2016-10-19 1:15,江西,上饶,上饶市区,117.950098,28.452385,江西省上饶市信州区信州区北门乡民主村民委员会
5446,014304A0140128,2016-10-19 1:15,江西,上饶,上饶市区,117.950098,28.452385,江西省上饶市信州区信州区北门乡民主村民委员会
5447,014304A0140128,2016-10-19 1:16,江西,上饶,上饶市区,117.950098,28.452385,江西省上饶市信州区信州区北门乡民主村民委员会
5448,014304A0140128,2016-10-19 1:16,江西,上饶,上饶市区,117.950098,28.452385,江西省上饶市信州区信州区北门乡民主村民委员会
5449,014304A0140128,2016-10-19 1:18,江西,上饶,上饶市区,117.949945,28.452563,江西省上饶市信州区信州区北门乡民主村民委员会
5450,014304A0140128,2016-10-19 1:21,江西,上饶,上饶市区,117.949945,28.452563,江西省上饶市信州区信州区北门乡民主村民委员会
5451,014304A0140128,2016-10-19 11:59,江西,上饶,上饶市区,117.950098,28.452385,江西省上饶市信州区信州区北门乡民主村民委员会
5452,014304A0140128,2016-10-19 11:59,江西,上饶,上饶市区,117.950098,28.452385,江西省上饶市信州区信州区北门乡民主村民委员会
5453,014304A0140128,2016-10-19 11:59,江西,上饶,上饶市区,117.950098,28.452385,江西省上饶市信州区信州区北门乡民主村民委员会
5454,014304A0140128,2016-10-19 11:59,江西,上饶,上饶市区,117.950098,28.452385,江西省上饶市信州区信州区北门乡民主村民委员会
5455,014304A0140128,2016-10-19 12:02,江西,上饶,上饶市区,117.949853,28.452628,江西省上饶市信州区信州区北门乡民主村民委员会
5456,014304A0140128,2016-10-19 12:06,江西,上饶,上饶市区,117.949853,28.452628,江西省上饶市信州区信州区北门乡民主村民委员会
5457,014304A0140128,2016-10-19 12:10,江西,上饶,上饶市区,117.949853,28.452628,江西省上饶市信州区信州区北门乡民主村民委员会
5458,014304A0140128,2016-10-19 12:12,江西,上饶,上饶市区,117.949853,28.452628,江西省上饶市信州区信州区北门乡民主村民委员会
5459,014304A0140128,2016-10-19 12:12,江西,上饶,上饶市区,117.949853,28.452628,江西省上饶市信州区信州区北门乡民主村民委员会
5460,014304A0140128,2016-10-19 12:14,江西,上饶,上饶市区,117.949853,28.452628,江西省上饶市信州区信州区北门乡民主村民委员会
5461,014304A0140128,2016-10-19 12:17,江西,上饶,上饶市区,117.949853,28.452628,江西省上饶市信州区信州区北门乡民主村民委员会
5462,014304A0140128,2016-10-19 12:30,江西,上饶,上饶市区,117.950098,28.452385,江西省上饶市信州区信州区北门乡民主村民委员会
5463,014304A0140128,2016-10-19 12:30,江西,上饶,上饶市区,117.950098,28.452385,江西省上饶市信州区信州区北门乡民主村民委员会
5464,014304A0140128,2016-10-19 12:30,江西,上饶,上饶市区,117.950098,28.452385,江西省上饶市信州区信州区北门乡民主村民委员会
5465,014304A0140128,2016-10-19 12:30,江西,上饶,上饶市区,117.950098,28.452385,江西省上饶市信州区信州区北门乡民主村民委员会
5466,014304A0140128,2016-10-19 12:33,江西,上饶,上饶市区,117.950042,28.452442,江西省上饶市信州区信州区北门乡民主村民委员会
5467,014304A0140128,2016-10-19 12:37,江西,上饶,上饶市区,117.950042,28.452442,江西省上饶市信州区信州区北门乡民主村民委员会
5468,014304A0140128,2016-10-19 12:41,江西,上饶,上饶市区,117.950042,28.452442,江西省上饶市信州区信州区北门乡民主村民委员会
5469,014304A0140128,2016-10-19 12:42,江西,上饶,上饶市区,117.950042,28.452442,江西省上饶市信州区信州区北门乡民主村民委员会
5470,014304A0140128,2016-10-19 12:42,江西,上饶,上饶市区,117.950042,28.452442,江西省上饶市信州区信州区北门乡民主村民委员会
5471,014304A0140128,2016-10-19 12:45,江西,上饶,上饶市区,117.950042,28.452442,江西省上饶市信州区信州区北门乡民主村民委员会
5472,014304A0140128,2016-10-19 12:47,江西,上饶,上饶市区,117.950042,28.452442,江西省上饶市信州区信州区北门乡民主村民委员会
5473,014304A0140128,2016-10-19 12:55,江西,上饶,上饶市区,117.950098,28.452385,江西省上饶市信州区信州区北门乡民主村民委员会
5474,014304A0140128,2016-10-19 12:55,江西,上饶,上饶市区,117.950098,28.452385,江西省上饶市信州区信州区北门乡民主村民委员会
5475,014304A0140128,2016-10-19 12:55,江西,上饶,上饶市区,117.950098,28.452385,江西省上饶市信州区信州区北门乡民主村民委员会
5476,014304A0140128,2016-10-19 12:55,江西,上饶,上饶市区,117.950098,28.452385,江西省上饶市信州区信州区北门乡民主村民委员会
5477,014304A0140128,2016-10-19 12:58,江西,上饶,上饶市区,117.94999,28.452757,江西省上饶市信州区信州区北门乡民主村民委员会
5478,014304A0140128,2016-10-19 13:01,江西,上饶,上饶市区,117.94999,28.452757,江西省上饶市信州区信州区北门乡民主村民委员会
5479,014304A0140128,2016-10-19 13:01,江西,上饶,上饶市区,117.94999,28.452757,江西省上饶市信州区信州区北门乡民主村民委员会
5480,014304A0140128,2016-10-19 13:02,江西,上饶,上饶市区,117.94999,28.452757,江西省上饶市信州区信州区北门乡民主村民委员会
5481,014304A0140128,2016-10-19 13:06,江西,上饶,上饶市区,117.94999,28.452757,江西省上饶市信州区信州区北门乡民主村民委员会
5482,014304A0140128,2016-10-19 13:06,江西,上饶,上饶市区,117.94999,28.452757,江西省上饶市信州区信州区北门乡民主村民委员会
5483,014304A0140128,2016-10-19 13:08,江西,上饶,上饶市区,117.950098,28.452385,江西省上饶市信州区信州区北门乡民主村民委员会
5484,014304A0140128,2016-10-19 13:09,江西,上饶,上饶市区,117.950098,28.452385,江西省上饶市信州区信州区北门乡民主村民委员会
5485,014304A0140128,2016-10-19 13:09,江西,上饶,上饶市区,117.950098,28.452385,江西省上饶市信州区信州区北门乡民主村民委员会
5486,014304A0140128,2016-10-19 13:09,江西,上饶,上饶市区,117.950098,28.452385,江西省上饶市信州区信州区北门乡民主村民委员会
5487,014304A0140128,2016-10-19 13:12,江西,上饶,上饶市区,117.949925,28.452608,江西省上饶市信州区信州区北门乡民主村民委员会
5488,014304A0140128,2016-10-19 13:15,江西,上饶,上饶市区,117.949925,28.452608,江西省上饶市信州区信州区北门乡民主村民委员会
5489,014304A0140128,2016-10-19 13:15,江西,上饶,上饶市区,117.949925,28.452608,江西省上饶市信州区信州区北门乡民主村民委员会
5490,014304A0140128,2016-10-19 13:16,江西,上饶,上饶市区,117.949925,28.452608,江西省上饶市信州区信州区北门乡民主村民委员会
5491,014304A0140128,2016-10-19 13:19,江西,上饶,上饶市区,117.949925,28.452608,江西省上饶市信州区信州区北门乡民主村民委员会
5492,014304A0140128,2016-10-19 13:19,江西,上饶,上饶市区,117.949925,28.452608,江西省上饶市信州区信州区北门乡民主村民委员会
5493,014304A0140128,2016-10-19 13:20,江西,上饶,上饶市区,117.949925,28.452608,江西省上饶市信州区信州区北门乡民主村民委员会
5494,014304A0140128,2016-10-19 13:24,江西,上饶,上饶市区,117.949925,28.452608,江西省上饶市信州区信州区北门乡民主村民委员会
5495,014304A0140128,2016-10-19 13:26,江西,上饶,上饶市区,117.949925,28.452608,江西省上饶市信州区信州区北门乡民主村民委员会
5496,014304A0140128,2016-10-19 13:27,江西,上饶,上饶市区,117.949925,28.452608,江西省上饶市信州区信州区北门乡民主村民委员会
5497,014304A0140128,2016-10-19 13:28,江西,上饶,上饶市区,117.949925,28.452608,江西省上饶市信州区信州区北门乡民主村民委员会
5498,014304A0140128,2016-10-19 13:31,江西,上饶,上饶市区,117.949925,28.452608,江西省上饶市信州区信州区北门乡民主村民委员会
